pageid,title,birth_y,birth_m,birth_d,death_y,death_m,death_d,death_age
43037969,Ralph Peduto,1942,3,9,2014,5,12,72
13490297,Vester Pegg,1889,5,23,1951,2,19,61
12734300,Edward Peil Sr.,1883,1,18,1958,12,29,75
13234565,Scott Pembroke,1889,9,13,1951,2,21,61
695557,Nat Pendleton,1895,8,9,1967,10,12,72
16541838,Steve Pendleton,1908,9,16,1984,10,3,76
1401269,Chris Penn,1965,10,10,2006,1,24,40
618826,Leo Penn,1921,8,27,1998,9,5,77
27757909,Leonard Penn,1907,11,13,1975,5,20,67
13147539,Larry Pennell,1928,2,21,2013,8,28,85
12736961,Jack Pennick,1895,12,7,1964,8,16,68
12531,George Peppard,1928,10,1,1994,5,8,65
7322152,George Periolat,1874,2,5,1940,2,20,66
167595,Anthony Perkins,1932,4,4,1992,9,12,60
43172789,Jack Perkins (actor),1921,9,19,1998,5,7,76
8704457,Osgood Perkins,1892,5,16,1937,9,21,45
2233486,Jack Perrin,1896,7,25,1967,12,17,71
44610814,Bob Perry (actor),1878,12,26,1962,1,8,83
15295380,Joseph V. Perry,1931,2,13,2000,2,23,69
275498,Brock Peters,1927,7,2,2005,8,23,78
17369873,Frederick Peters (actor),1884,6,30,1963,4,23,78
19570860,House Peters Jr.,1916,1,12,2008,10,1,92
20685158,Tom Peterson,1930,2,23,2016,7,25,86
4343933,George O. Petrie,1912,11,16,1997,11,16,85
11460553,Howard Petrie,1906,11,22,1968,3,24,61
4552268,Sammy Petrillo,1934,10,24,2009,8,15,74
5843728,Christopher Pettiet,1976,2,12,2000,4,12,24
3175851,Joseph Pevney,1911,9,15,2008,5,18,96
21135638,Shawn Phelan,1975,1,7,1998,9,27,23
19303650,Lee Phelps,1893,5,15,1953,3,19,59
22079757,James Philbrook,1924,10,22,1982,10,24,58
9602142,Lee Philips,1927,1,10,1999,3,3,72
18466004,Augustus Phillips,1874,8,1,1944,9,29,70
17491581,Barney Phillips,1913,10,20,1982,8,17,68
13650065,Eddie Phillips (actor),1899,8,14,1965,2,22,65
159268,River Phoenix,1970,8,23,1993,10,31,23
35613815,Ben Piazza,1933,7,30,1991,9,7,58
2763984,Paul Picerni,1922,12,1,2011,1,12,88
6855321,Irving Pichel,1891,6,24,1954,7,13,63
9795598,John Pickard (American actor),1913,6,25,1993,8,4,80
66934,Slim Pickens,1919,6,29,1983,12,8,64
186172,Jack Pickford,1896,8,18,1933,1,3,36
145644,Walter Pidgeon,1897,9,23,1984,9,25,87
353268,Justin Pierce,1975,3,21,2000,7,10,25
981227,William Pierson,1926,7,17,2004,8,27,78
12476767,Gino Piserchio,1944,9,5,1989,3,22,44
1282012,Noam Pitlik,1932,11,4,1999,2,18,66
28230522,Tom Pittman,1932,3,16,1958,10,31,26
6741146,Byrne Piven,1929,9,24,2002,2,18,72
14348504,Scott Plank,1958,11,11,2002,10,24,43
568961,Edward Platt,1916,2,16,1974,3,19,58
11805756,Greg Plitt,1977,3,7,2015,1,17,37
13096556,Lon Poff,1870,2,8,1952,8,8,82
2228201,Henry Polic II,1945,2,20,2013,8,11,68
1104910,Jon Polito,1950,12,29,2016,9,1,65
1140118,Oscar Polk,1899,12,25,1949,1,4,49
447881,Sydney Pollack,1934,7,1,2008,5,26,73
1168902,Gene Pollar,1892,9,16,1971,10,20,79
49304756,Bud Pollard,1886,5,12,1952,12,16,66
7275794,Harry A. Pollard,1879,1,23,1934,7,6,55
2383946,Snub Pollard,1889,11,9,1962,1,19,72
13463215,Eddie Polo,1875,2,1,1961,6,14,86
11248211,Albert Popwell,1926,7,15,1999,4,9,72
2067512,Don Porter,1912,9,24,1997,2,11,84
643540,Tom Poston,1921,10,17,2007,4,30,85
13311708,Victor Potel,1889,10,12,1947,3,8,57
29648939,Addison Powell,1921,2,23,2010,11,8,89
205811,Dick Powell,1904,11,14,1963,1,2,58
16656106,Lee Powell (actor),1908,5,15,1944,7,30,36
4278289,Paul Powell (director),1881,9,6,1944,7,2,62
13927653,Russ Powell,1875,9,16,1950,11,28,75
13699021,William Powell,1892,7,29,1984,3,5,91
581217,Tyrone Power,1914,5,5,1958,11,15,44
9018868,Ben Powers,1950,7,5,2015,4,6,64
2702913,Tom Powers,1890,7,7,1955,11,9,65
13037041,Gilbert Pratt,1892,2,16,1954,12,10,62
22169929,Judson Pratt,1916,12,6,2002,2,9,85
17019080,Purnell Pratt,1885,10,20,1941,7,25,55
38773,Otto Preminger,1905,12,5,1986,4,23,80
3316240,Keith Prentice,1940,2,21,1992,9,27,52
9288,Elvis Presley,1935,1,8,1977,8,16,42
883948,Harve Presnell,1933,9,14,2009,6,30,75
326691,Billy Preston,1946,9,2,2006,6,6,59
522320,Robert Preston (actor),1918,6,9,1987,3,21,68
3654071,Wayde Preston,1929,9,10,1992,2,6,62
12734880,Hal Price,1886,6,24,1964,4,15,77
18812627,Stanley Price,1892,12,31,1955,7,13,62
151949,Vincent Price,1911,5,27,1993,10,25,82
105980,Louis Prima,1910,12,7,1978,8,24,67
57317,Prince (musician),1958,6,7,2016,4,21,57
4432829,William Prince (actor),1913,1,26,1996,10,8,83
44616250,Lucien Prival,1901,7,14,1994,6,3,92
2317534,Robert Prosky,1930,12,13,2008,12,8,77
34363794,Jed Prouty,1879,4,6,1956,5,10,77
231156,Richard Pryor,1940,12,1,2005,12,10,65
44619390,Roger Pryor (actor),1901,8,27,1974,1,31,72
22489318,B.S. Pully,1910,5,14,1972,1,6,61
2346931,Hy Pyke,1935,12,2,2006,10,26,70
734894,Denver Pyle,1920,5,11,1997,12,25,77
2329887,John Quade,1938,4,1,2009,8,9,71
2705991,John Qualen,1899,12,8,1987,9,12,87
7147000,Robert Quarry,1925,11,3,2009,2,20,83
6865383,Eddie Quillan,1907,3,31,1990,7,19,83
1048151,Richard Quine,1920,11,12,1989,6,10,68
26866885,Charles Quinlivan,1924,9,30,1974,11,12,50
43913,Anthony Quinn,1915,4,21,2001,6,3,86
12071394,Bill Quinn,1912,5,6,1994,4,29,81
5082487,Francesco Quinn,1963,3,22,2011,8,5,48
8979366,J. C. Quinn,1940,11,30,2004,2,10,63
23205131,Louis Quinn,1915,3,23,1988,9,14,73
22374982,Tom Quinn (actor),1934,4,28,2014,1,5,79
1843844,Meinhardt Raabe,1915,9,2,2010,4,9,94
41520538,Michael Raffetto,1899,12,31,1990,5,31,90
695824,George Raft,1895,9,26,1980,11,24,85
42541096,Mike Ragan,1918,2,18,1995,8,25,77
4686746,&quot;Rags&quot; Ragland,1905,8,23,1946,8,20,40
27715399,Steve Raines,1916,6,17,1996,1,4,79
2314357,Ford Rainey,1908,8,8,2005,7,25,96
63527,Claude Rains,1889,11,10,1967,5,30,77
1530634,John Raitt,1917,1,29,2005,2,20,88
4872915,Jason Raize,1975,7,20,2004,2,3,28
1170973,Dack Rambo,1941,11,13,1994,3,21,52
277587,Harold Ramis,1944,11,21,2014,2,24,69
5796621,Logan Ramsey,1921,3,21,2000,6,26,79
4585226,Nick Ramus,1929,9,9,2007,5,30,77
5739833,Addison Randall,1906,5,12,1945,7,16,39
37723562,Stuart Randall (actor),1909,7,24,1988,6,22,78
438927,Tony Randall,1920,2,26,2004,5,17,84
2064903,Ron Randell,1918,10,8,2005,6,11,86
8099521,Anders Randolf,1870,12,18,1930,7,2,59
499017,John Randolph (actor),1915,6,1,2004,2,24,88
2477208,Joe Ranft,1960,3,13,2005,8,16,45
21532357,Gilman Rankin,1911,4,17,1993,10,31,82
13291952,William V. Ranous,1857,3,12,1915,4,1,58
3209438,Thalmus Rasulala,1939,11,15,1991,10,9,51
14687783,Monte Rawlins,1907,2,21,1988,7,13,81
17822388,Albert Ray,1897,8,28,1944,2,5,46
1021051,Aldo Ray,1926,9,25,1991,3,27,64
6831181,Charles Ray (actor),1891,3,15,1943,11,23,52
372832,Gene Anthony Ray,1962,5,24,2003,11,14,41
320774,Johnnie Ray,1927,1,10,1990,2,24,63
23726638,Theron Read,1964,9,25,2009,7,20,44
25433,Ronald Reagan,1911,2,6,2004,6,5,93
9346856,Rhodes Reason,1930,4,19,2014,12,26,84
1186182,James Rebhorn,1948,9,1,2014,3,21,65
20855517,William Redfield (actor),1927,1,26,1976,8,17,49
8129100,Rockets Redglare,1949,5,8,2001,5,28,52
5034143,Rodd Redwing,1904,8,24,1971,5,29,66
864104,Alan Reed,1907,8,20,1977,6,14,69
13294366,Daniel Reed (actor),1892,7,12,1978,2,9,85
15802243,Donald Reed,1901,7,23,1973,2,28,71
36894302,George H. Reed,1866,11,27,1952,11,6,85
614627,Jerry Reed,1937,3,20,2008,9,1,71
11817885,Marshall Reed,1917,5,28,1980,4,15,62
20937237,Paul Reed (actor),1909,6,16,2007,4,2,97
18638435,Phillip Reed,1908,3,25,1996,12,7,88
3641290,Robert Reed,1932,10,19,1992,5,12,59
423018,Harry Reems,1947,8,27,2013,3,19,65
1135580,Roger Rees,1944,5,5,2015,7,10,71
73626,Christopher Reeve,1952,9,25,2004,10,10,52
255742,George Reeves,1914,1,5,1959,6,16,45
32617418,Richard Reeves (actor),1912,8,10,1967,3,17,54
1038761,Steve Reeves,1926,1,11,2000,5,1,74
36796102,Paul Regina,1956,10,25,2006,1,31,49
9031290,Carl Benton Reid,1893,8,14,1973,3,16,79
11617214,Elliott Reid,1920,1,16,2013,6,21,93
923252,Wallace Reid,1891,4,15,1923,1,18,31
432147,Charles Nelson Reilly,1931,1,13,2007,5,25,76
19516857,Hugh Reilly,1915,10,30,1998,7,17,82
20421690,Tom Reilly (actor),1959,6,18,1959,6,18,0
12082372,Bert Remsen,1925,2,25,1999,4,22,74
1584771,Duncan Renaldo,1904,4,23,1980,9,3,76
42509429,Victor Rendina,1916,12,28,1985,7,8,68
2056376,Pat Renella,1929,3,24,2012,11,9,83
727925,Brad Renfro,1982,7,26,2008,1,15,25
27931814,James Rennie (actor),1890,4,18,1965,7,31,75
14559411,Dick La Reno,1863,10,31,1945,7,26,81
1081263,Stafford Repp,1918,4,26,1974,11,5,56
13763415,Dan Resin,1931,2,22,2010,7,31,79
1765552,Tommy Rettig,1941,12,10,1996,2,15,54
22308253,Reynaldo Rey,1940,1,27,2015,5,28,75
32966916,Craig Reynolds (actor),1907,7,15,1949,10,22,42
10952816,Terry Rhoads,1951,12,31,2013,10,11,61
2855854,Erik Rhodes (actor born 1906),1906,2,10,1990,2,17,84
4299838,Hari Rhodes,1932,4,10,1992,1,15,59
12724629,Frank Rice (actor),1892,5,13,1936,1,9,43
16781343,Jack Rice,1893,5,14,1968,12,14,75
12826449,Addison Richards,1902,10,20,1964,3,22,61
39216886,Grant Richards,1911,12,22,1963,7,4,51
3526357,Jeff Richards (baseball player/actor),1924,11,1,1989,7,28,64
5781421,Lloyd Richards,1919,6,29,2006,6,29,87
19084671,Paul Richards (actor),1924,11,23,1974,12,10,50
7285216,Jack Richardson (actor),1870,11,18,1960,6,12,89
15032911,Kane Richmond,1906,12,23,1973,3,22,66
13613230,Warner Richmond,1886,1,11,1948,6,19,62
13479034,Joe Rickson,1880,9,6,1958,1,8,77
31041099,Hal Riddle,1917,12,11,2009,6,17,91
2807555,John Ridgely,1909,9,6,1968,1,18,58
4215727,Robert Ridgely,1931,12,24,1997,2,8,65
1810036,Jack Riley (actor),1935,12,30,2016,8,19,80
30126397,Larry Riley (actor),1953,6,20,1992,6,6,38
32474565,Lalo Rios,1927,2,7,1973,3,7,46
14840462,Franklin Ritchie,1865,6,26,1918,1,26,52
272802,John Ritter,1948,9,17,2003,9,11,54
318009,Tex Ritter,1905,1,12,1974,1,2,68
45466534,Albert Ritz,1901,8,27,1965,12,22,64
45467884,Harold Ritz,1907,5,22,1986,3,29,78
45470538,Jimmy Ritz (comedian),1904,10,4,1985,11,17,81
2316334,Jilly Rizzo,1917,5,6,1992,5,6,75
13722990,Bert Roach,1891,8,21,1971,2,16,79
7782803,Mike Road,1918,3,18,2013,4,14,95
6432462,Adam Roarke,1937,8,8,1996,4,27,58
312482,Jason Robards,1922,7,26,2000,12,26,78
2738722,Jason Robards Sr.,1892,12,31,1963,4,4,70
31502867,Gil Robbins,1931,4,3,2011,4,5,80
13448575,Marc Robbins,1868,1,3,1931,4,5,63
3426722,Richard Rober,1910,5,14,1952,5,26,42
12951433,Chuck Roberson,1919,5,10,1988,6,8,69
39400645,Davis Roberts,1917,3,17,1993,7,18,76
42996091,Larry Roberts (actor),1926,9,28,1992,7,17,65
18915998,Lee Roberts,1913,6,17,1989,4,24,75
19047167,Mark Roberts (actor),1921,6,9,2006,1,5,84
1794739,Roy Roberts,1906,3,19,1975,5,28,69
161898,Cliff Robertson,1923,9,9,2011,9,10,88
1841466,Dale Robertson,1923,7,14,2013,2,27,89
17020703,Willard Robertson,1886,1,1,1948,4,5,62
23229,Paul Robeson,1898,4,9,1976,1,23,77
12804394,Barry Robins,1945,1,12,1986,4,1,41
16891124,Charles Knox Robinson,1932,4,13,2006,7,22,74
528588,Dar Robinson,1947,3,26,1986,11,21,39
14059672,Dewey Robinson,1898,8,17,1950,12,11,52
173834,Edward G. Robinson,1893,12,12,1973,1,26,79
7393285,Jay Robinson,1930,4,14,2013,9,27,83
29586611,Jimmy Robinson (actor),1918,7,20,1967,11,2,49
15316038,George Robotham,1921,1,10,2007,2,1,86
3446629,Alex Rocco,1936,2,29,2015,7,18,79
907621,Eugene Roche,1928,9,22,2004,7,28,75
44926326,John Roche (actor),1893,2,6,1952,11,10,59
2612900,Joe Rock,1893,12,25,1984,12,5,90
521549,Charles Rocket,1949,8,24,2005,10,7,56
46284679,Jack Rockwell,1890,10,6,1947,11,10,57
10695782,Robert Rockwell,1920,10,15,2003,1,25,82
30647693,Victor Rodman,1892,8,6,1965,6,29,72
26017274,John Rodney,1914,3,7,1996,1,1,81
49196934,Paul Roebling,1934,3,1,1994,7,27,60
44430966,Roger Gray (actor),1881,5,26,1959,1,20,77
1555606,Charles &quot;Buddy&quot; Rogers,1904,8,13,1999,4,21,94
186477,Roy Rogers,1911,11,5,1998,7,6,86
30056804,Timmie Rogers,1914,7,4,2006,12,17,92
89697,Wayne Rogers,1933,4,7,2015,12,31,82
160575,Will Rogers,1879,11,4,1935,8,15,55
3180279,Will Rogers Jr.,1911,10,20,1993,7,9,81
1482625,Gilbert Roland,1905,12,11,1994,5,15,88
822989,Howard Rollins,1950,10,17,1996,12,8,46
391030,Cesar Romero,1907,2,15,1994,1,1,86
11555515,Frank Ronzio,1920,6,26,1989,1,19,68
16959527,Michael Roof,1976,11,24,2009,6,9,32
87624,Mickey Rooney,1920,9,23,2014,4,6,93
2434037,Tim Rooney,1947,1,4,2006,9,23,59
14995754,Buddy Roosevelt,1898,6,25,1973,10,6,75
24047078,Brian Roper (actor),1929,8,19,1994,5,14,64
5015882,Hayden Rorke,1910,10,23,1987,8,19,76
14038242,Alan Roscoe,1886,8,23,1933,3,8,46
18603194,Clinton Rosemond,1882,11,1,1966,3,10,83
20617238,Al Rosen (actor),1910,5,9,1990,8,2,80
528685,Maxie Rosenbloom,1907,11,1,1976,3,6,68
8956703,Tom Rosqui,1928,6,12,1991,4,12,62
11050578,Anthony Ross,1909,2,23,1955,10,26,46
6550445,Earle Ross,1888,3,29,1961,5,21,73
13062805,Milton Ross,1876,12,2,1941,9,5,64
5350984,Ted Ross,1934,6,30,2002,9,3,68
31602818,Richard Rosson,1893,4,4,1953,5,31,60
14805664,Gene Roth,1903,1,8,1976,7,19,73
38588329,Phil Roth,1930,7,6,2002,7,15,72
6831567,Henry Rowland (actor),1913,9,24,1984,4,26,70
528981,Alan Rubin,1943,2,11,2011,6,8,68
14788250,Benny Rubin,1899,2,2,1986,7,15,87
28670478,Paul Ryan Rudd,1940,5,15,2010,8,12,70
9041254,Herbert Rudley,1910,3,22,2006,9,9,96
692461,Charlie Ruggles,1886,2,8,1970,12,23,84
2821498,Sig Ruman,1884,10,11,1967,2,14,82
7851178,Al Ruscio,1924,6,2,2013,11,12,89
10327434,Joseph Ruskin,1924,4,14,2013,12,28,89
15081965,Albert Russell (director),1890,8,2,1929,3,4,38
2839454,Bing Russell,1926,5,5,2003,4,8,76
34506489,Charles Russell (actor),1918,3,31,1985,1,18,66
660337,Harold Russell,1914,1,14,2002,1,29,88
1680363,John Russell (actor),1921,1,3,1991,1,19,70
21009640,Lewis Russell,1889,9,10,1961,11,12,72
1165709,Nipsey Russell,1918,9,15,2005,10,2,87
19825993,Richard Rust,1938,7,13,1994,11,9,56
8604385,John P. Ryan (actor),1936,7,30,2007,3,20,70
46591775,Paul Ryan (actor),1945,6,11,2015,4,23,69
2260821,R. L. Ryan,1946,10,29,1991,3,22,44
997953,Robert Ryan,1909,11,11,1973,7,11,63
3207058,Tim Ryan (actor),1899,7,5,1956,10,22,57
2652003,Alfred Ryder,1916,1,5,1995,4,16,79
23349748,Eddie Ryder,1923,1,23,1997,3,29,74
7753472,Fred Sadoff,1926,10,21,1994,5,6,67
7207880,Malcolm St. Clair (filmmaker),1897,5,17,1952,6,1,55
4375355,Raymond St. Jacques,1930,3,1,1990,8,27,60
16704028,Seth Sakai,1932,5,22,2007,5,10,74
841474,Harold Sakata,1920,7,1,1982,7,29,62
3373558,Gene Saks,1921,11,8,2015,3,28,93
4727911,Charles &quot;Chic&quot; Sale,1885,8,25,1936,11,7,51
866862,Soupy Sales,1926,1,8,2009,10,22,83
18150591,Monroe Salisbury,1876,5,8,1935,8,7,59
2520518,Albert Salmi,1928,3,11,1990,4,22,62
26546756,Frank Salsedo,1929,5,20,2009,7,3,80
44421846,Sam Appel,1871,8,8,1947,6,18,75
44334380,Sammy Blum,1889,5,25,1945,6,1,56
158663,Will Sampson,1933,9,27,1987,6,3,53
18912308,Fred Sanborn,1899,11,23,1961,3,9,61
30723672,Walter Sande,1906,7,9,1971,11,22,65
21315380,Darrell Sandeen,1930,7,13,2009,1,22,78
33479343,Ian Sander,1947,11,22,2016,5,3,68
27563160,Hugh Sanders,1911,3,13,1966,1,9,54
3047635,Tiny Sandford,1894,2,26,1961,10,29,67
34302709,Johnny Sands,1928,4,29,2003,12,30,75
51311927,Sandy McPeak,1936,2,21,1997,12,31,61
14429000,Erskine Sanford,1885,11,19,1969,7,7,83
13908584,Ralph Sanford,1899,5,21,1963,6,20,64
146190,Merlin Santana,1976,3,14,2002,11,9,26
44872695,Fred Santley,1887,11,20,1953,5,14,65
2954780,Joseph Santley,1890,1,10,1971,8,8,81
2386977,Joe Santos,1931,6,9,2016,3,18,84
7576653,Richard C. Sarafian,1930,4,28,2013,9,18,83
438370,Dick Sargent,1930,4,19,1994,7,8,64
15591722,Lewis Sargent,1903,8,19,1970,11,19,67
13384649,Hector Sarno,1880,4,24,1953,12,16,73
552897,Randy Savage,1952,11,15,2011,5,20,58
1559873,George Savalas,1924,12,5,1985,10,2,60
265032,Telly Savalas,1922,1,21,1994,1,22,72
15461202,Syd Saylor,1895,3,24,1962,12,21,67
4446931,Richard Schaal,1928,5,5,2014,11,4,86
23490703,Fritz Schade,1880,1,19,1926,6,17,46
568981,William Schallert,1922,7,6,2016,5,8,93
164370,Roy Scheider,1932,11,10,2008,2,10,75
169310,Vincent Schiavelli,1948,11,10,2005,12,26,57
19416400,Gus Schilling,1908,6,20,1957,6,16,48
12846757,Cy Schindell,1907,3,4,1948,8,24,41
11045826,Stefan Schnabel,1912,2,2,1999,3,11,87
1371431,Avery Schreiber,1935,4,9,2002,1,7,66
10677592,Maurice Schwartz,1889,6,15,1960,5,10,70
12736724,Paul Schwegler,1907,5,22,1980,12,7,73
3469704,Zvee Scooler,1899,12,1,1985,3,25,85
47846316,Charles Scorsese,1913,5,8,1993,8,23,80
82847,George C. Scott,1927,10,18,1999,9,22,71
2189862,Gordon Scott,1926,8,3,2007,4,30,80
158802,Randolph Scott,1898,1,23,1987,3,2,89
589450,Zachary Scott,1914,2,24,1965,10,3,51
3370958,Vito Scotti,1918,1,26,1996,6,5,78
2252464,Alexander Scourby,1913,11,13,1985,2,22,71
2594544,Angus Scrimm,1926,8,19,2016,1,9,89
2493701,Franklyn Seales,1952,7,15,1990,5,14,37
3148428,James Seay,1914,9,9,1992,10,10,78
3946904,Rolfe Sedan,1896,1,20,1982,9,15,86
1616550,George B. Seitz,1888,1,3,1944,7,8,56
9285323,William Edwin Self,1921,6,21,2010,11,15,89
13153041,Charles Sellon,1870,8,24,1937,6,26,66
12819007,Milton Selzer,1918,10,25,2006,10,21,87
15442716,Harry Semels,1887,11,20,1946,3,2,58
2091605,Larry Semon,1889,2,9,1928,10,8,39
2871279,Joe Seneca,1919,1,14,1996,8,15,77
18824,Mack Sennett,1880,1,17,1960,11,5,80
24118378,Raymond Serra,1936,8,13,2003,6,20,66
25994335,Johnny Seven (actor),1926,2,23,2010,1,22,83
16339823,Dan Seymour,1915,2,22,1993,5,25,78
1577011,Glenn Shadix,1952,4,15,2010,9,7,58
31341,Tupac Shakur,1971,6,16,1996,9,13,25
635632,Garry Shandling,1949,11,29,2016,3,24,66
28288795,Harry Shannon (actor),1890,6,13,1964,7,27,74
1831197,Ray Sharkey,1952,11,14,1993,6,11,40
12813353,David Sharpe (actor),1910,2,2,1980,3,30,70
14372802,Mickey Shaughnessy,1920,8,5,1985,7,23,64
23507025,Bob Shaw (American actor),1915,9,15,2005,1,3,89
2165064,Robert Shayne,1900,10,4,1992,11,29,92
47248255,John Sheehan (actor),1885,10,22,1952,2,14,66
11616811,Gene Sheldon,1908,2,1,1982,5,1,74
967894,Paul Shenar,1936,2,12,1989,10,11,53
34529104,Dan Sheridan,1916,9,3,1963,6,29,46
4795204,Al Sherman,1897,9,7,1973,9,16,76
25243783,Bob Sherman (actor),1940,11,16,2004,8,30,63
9775924,Hiram Sherman,1908,2,11,1989,4,11,81
6713010,Lowell Sherman,1885,10,11,1934,12,28,49
2250111,Vincent Sherman,1906,7,16,2006,6,18,99
13489015,Ernest Shields,1884,8,5,1944,12,13,60
3563829,Frank Shields,1909,11,18,1975,8,19,65
1770067,James Shigeta,1929,6,17,2014,7,28,85
5703238,Teru Shimada,1905,11,17,1988,6,19,82
14984954,Yuki Shimoda,1921,8,10,1981,5,21,59
581625,Bobby Short,1924,9,15,2005,3,21,80
3645160,Max Showalter,1917,6,2,2000,7,30,83
32868706,Michael Showers (actor),1966,3,14,2011,8,22,45
42440019,Brenden Shucart,1981,4,13,1981,4,13,0
9469665,Richard B. Shull,1929,2,24,1999,10,14,70
13488815,Lee Shumway,1884,3,4,1959,1,4,74
3797040,Andy Sidaris,1931,2,20,2007,3,7,76
48702867,P. Jay Sidney,1915,4,8,1996,9,30,81
1405763,Jim Siedow,1920,6,12,2003,11,20,83
8774997,George Siegmann,1882,2,8,1928,6,22,46
2735524,Milton Sills,1882,1,12,1930,9,15,48
2446828,Trinidad Silva,1950,1,30,1988,7,31,38
15531768,Al Silvani,1910,3,26,1996,1,10,85
30645358,Joe Silver,1922,9,28,1989,2,27,66
952410,Ron Silver,1946,7,2,2009,3,15,62
2705953,Frank Silvera,1914,7,24,1970,6,11,55
286857,Richard Simmons (actor),1913,8,19,2003,1,11,89
44589388,Larry Simms,1934,10,1,2009,6,17,74
21161363,Robert F. Simon,1908,12,2,1992,11,29,83
2154581,Don Simpson,1943,10,29,1996,1,19,52
13030197,Mickey Simpson,1913,12,3,1985,9,23,71
12953812,Russell Simpson (actor),1880,6,17,1959,12,12,79
11181,Frank Sinatra,1915,12,12,1998,5,14,82
7358983,John West Sinclair,1900,1,6,1945,2,13,45
51899053,Herman Sinitzyn,1940,2,1,2016,6,25,76
3500276,Emil Sitka,1914,12,22,1998,1,16,83
35613745,Jimmie F. Skaggs,2004,7,6,2004,7,6,0
31558366,Hal Skelly,1891,5,31,1934,6,16,43
248708,Red Skelton,1913,7,18,1997,9,17,84
40604754,Sidney Skolsky,1902,5,2,1983,5,3,81
8056706,Jeremy Slate,1926,2,17,2006,11,19,80
2603666,Richard X. Slattery,1925,6,26,1997,1,27,71
1864724,Everett Sloane,1909,10,1,1965,8,6,55
1346429,Craig Slocum,1934,11,14,1978,9,12,43
18086562,Karl Slover,1918,9,21,2011,11,15,93
3519014,Phillips Smalley,1865,8,7,1939,5,2,73
11897566,J. Scott Smart,1902,11,27,1960,1,15,57
44610744,Albert J. Smith (actor),1894,2,15,1939,4,11,45
2315773,Art Smith (actor),1899,3,23,1973,2,24,73
1045799,Bubba Smith,1945,2,28,2011,8,3,66
47216486,Charles Smith (actor),1920,9,13,1988,12,26,68
4214863,Gunboat Smith,1887,2,17,1974,8,6,87
883963,Hal Smith (actor),1916,8,24,1994,1,28,77
27390219,Howard Smith (actor),1893,8,12,1968,1,10,74
39882,Howard K. Smith,1914,5,12,2002,2,15,87
11186641,John Smith (actor),1931,3,6,1995,1,25,63
1387645,Kent Smith,1907,3,19,1985,4,23,78
1089160,Lane Smith,1936,4,29,2005,6,13,69
683718,Paul L. Smith,1936,6,24,2012,4,25,75
22783857,Reid Smith,1949,5,8,2001,10,16,52
24020435,Robert Smith (American actor),1912,12,15,2001,6,26,88
22780339,Tucker Smith,1936,4,24,1988,12,22,52
50219534,David Smyrl,1935,9,13,2016,3,22,80
3473367,Jack Snow (American football),2006,1,9,1943,1,25,-63
4183727,Harry Solter,1873,11,19,1920,3,2,46
21366109,Quintin Sondergaard,1925,1,11,1984,2,15,59
30021042,Ted Sorel,1936,11,14,2010,11,30,74
18835840,Paul Sorensen,1926,2,16,2008,7,17,82
5344616,Olan Soule,1909,2,28,1994,2,1,84
21248336,Arthur Space,1908,10,12,1983,1,13,74
25982116,Kim Spalding,1915,12,7,2000,11,18,84
2782787,Douglas Spencer,1910,2,10,1960,10,6,50
1147293,John Spencer (actor),1946,12,20,2005,12,16,58
3354525,Joe Spinell,1936,10,28,1989,1,13,52
600825,G. D. Spradlin,1920,8,31,2011,7,24,90
3501447,Al St. John,1892,9,10,1963,1,21,70
9111073,Howard St. John,1905,10,9,1974,3,13,68
14192982,John St. Polis,1873,11,24,1946,10,8,72
227514,Robert Stack,1919,1,13,2003,5,14,84
3362702,James Stacy,1936,12,23,2016,9,9,79
25828214,Paul Stader,1911,2,13,1991,4,10,80
5720532,Richard Stahl,1932,1,4,2006,6,18,74
1999223,Lionel Stander,1908,1,11,1994,11,30,86
1388944,Arnold Stang,1918,9,28,2009,12,20,91
12740375,Edwin Stanley,1880,11,22,1944,12,25,64
8774425,Forrest Stanley,1889,8,21,1969,8,27,80
10952226,Richard Stanton,1876,10,8,1956,5,22,79
45165805,Will Stanton (actor),1885,9,18,1969,12,18,84
1758365,Charles Starrett,1903,3,28,1986,3,22,82
2086415,Jack Starrett,1936,11,2,1989,3,27,52
25824416,John Steadman (actor),1909,7,20,1993,1,28,83
21664510,Ken Steadman,1969,6,26,1996,9,20,27
925336,Ray Dennis Steckler,1938,1,25,2009,1,7,70
16830849,Lincoln Stedman,1907,5,18,1948,3,22,40
11467351,Bob Steele (actor),1907,1,23,1988,12,21,81
1633169,Freddie Steele,1912,12,18,1984,8,22,71
12954114,William Steele (actor),1888,3,28,1966,2,13,77
13079935,Larry Steers,1888,2,14,1951,2,15,63
1999295,John Stephenson (actor),1923,8,9,2015,5,15,91
7307318,John Steppling,1870,8,8,1932,4,5,61
2689993,Ford Sterling,1883,11,3,1939,10,13,55
5379646,Robert Sterling,1917,11,13,2006,5,30,88
39106654,Carl Steven,1974,11,4,2011,7,31,36
14892408,Charles Stevens (actor),1893,5,26,1964,8,22,71
1753825,Craig Stevens (actor),1918,7,8,2000,5,10,81
2033912,Mark Stevens (actor),1916,12,13,1994,9,15,77
1501842,Onslow Stevens,1902,3,29,1977,1,5,74
12357575,Paul Stevens (actor),1921,1,17,1986,6,4,65
6263915,Warren Stevens,1919,11,2,2012,3,27,92
14108655,Charles Stevenson (actor),1887,10,13,1943,7,4,55
